src_port,dst_mac,dst_port,protocol,ip_version,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets
53293,01:00:5e:00:00:fb,5353,17,4,40163,46,4330,40163,46,4330,0,0,0,0,0,75,9.413.043.478.260.870,1.843.500.136.594.290,137,75,9.413.043.478.260.870,1.843.500.136.594.290,137,0,0.0,0.0,0,0,892.511.111.111.111,4.238.409.846.662.160,24941,0,892.511.111.111.111,4.238.409.846.662.160,24941,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,33:33:00:00:00:fb,5353,17,6,24325,30,4291,24325,30,4291,0,0,0,0,0,106,14.303.333.333.333.300,11.043.877.484.156.400,527,106,14.303.333.333.333.300,11.043.877.484.156.400,527,0,0.0,0.0,0,1,8.387.931.034.482.750,18.404.597.131.328.400,7958,1,8.387.931.034.482.750,18.404.597.131.328.400,7958,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54103,94:25:33:8c:ec:cd,443,6,4,685,17,2450,484,9,1520,1744238543676,1744238544200,524,8,930,60,14.411.764.705.882.300,13.787.534.331.459.500,621,60,16.888.888.888.888.800,17.745.030.603.273.400,621,60,116.25,7.607.280.347.516.730,258,0,4.281.250.000.000.000,7.695.818.669.901.200,201,0,60.5,8.322.259.308.625.270,161,0,7.485.714.285.714.280,942.875.540.946.039,201,2,0,0,0,16,10,0,0,1,8,6,0,0,1,8,4,0,0
36373,01:00:5e:7f:ff:fa,1900,17,4,780,4,698,780,4,698,0,0,0,0,0,174,174.5,5.773.502.691.896.210,175,174,174.5,5.773.502.691.896.210,175,0,0.0,0.0,0,260,260.0,0.0,260,260,260.0,0.0,260,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54065,94:25:33:8c:ec:cd,443,6,6,585848,44,6394,585830,24,3495,1744238057598,1744238643426,585828,20,2899,74,1.453.181.818.181.810,15.994.065.363.436.900,674,74,14.562.500.000.000.000,16.330.201.748.001.600,597,74,144.95,16.003.699.407.850.700,674,0,13.624.372.093.023.200,20.892.011.350.916.400,45024,1,2.547.086.956.521.730,2.277.527.673.977.030,45041,0,3.083.305.263.157.890,21.441.826.610.295.200,45042,2,0,0,0,43,11,0,0,1,23,6,0,0,1,20,5,0,0
59583,94:25:33:8c:ec:cd,53,17,4,4,2,283,0,1,86,1744238057600,1744238057600,0,1,197,86,141.5,7.848.885.271.170.670,197,86,86.0,0.0,86,197,197.0,0.0,197,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59584,94:25:33:8c:ec:cd,53,17,4,6,2,259,0,1,86,1744238057602,1744238057602,0,1,173,86,129.5,61.518.289.963.229.600,173,86,86.0,0.0,86,173,173.0,0.0,173,6,6.0,0.0,6,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59585,94:25:33:8c:ec:cd,53,17,4,3,2,298,0,1,91,1744238057685,1744238057685,0,1,207,91,149.0,8.202.438.661.763.950,207,91,91.0,0.0,91,207,207.0,0.0,207,3,3.0,0.0,3,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59586,94:25:33:8c:ec:cd,53,17,4,4,2,274,0,1,91,1744238057686,1744238057686,0,1,183,91,137.0,6.505.382.386.916.230,183,91,91.0,0.0,91,183,183.0,0.0,183,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59588,94:25:33:8c:ec:cd,53,17,4,7,2,268,0,1,87,1744238071686,1744238071686,0,1,181,87,134.0,6.646.803.743.153.540,181,87,87.0,0.0,87,181,181.0,0.0,181,7,7.0,0.0,7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59589,94:25:33:8c:ec:cd,53,17,4,8,2,276,0,1,87,1744238071687,1744238071687,0,1,189,87,138.0,7.212.489.168.102.780,189,87,87.0,0.0,87,189,189.0,0.0,189,8,8.0,0.0,8,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54066,94:25:33:8c:ec:cd,80,6,4,59979,15,4532,59978,7,514,1744238071689,1744238131667,59978,8,4018,60,3.021.333.333.333.330,50.377.076.230.402.700,1514,60,7.342.857.142.857.140,32.958.848.800.977.700,148,60,502.25,63.919.117.417.472,1514,0,4.284.214.285.714.280,16.027.471.729.111.600,59970,0,9.996.333.333.333.330,244.819.968.847.859,59970,0,8.568.285.714.285.710,2.266.646.655.829.030,59971,2,0,0,0,13,3,1,1,1,6,1,0,0,1,7,2,1,1
61711,33:33:00:01:00:03,5355,17,6,411,2,212,411,2,212,0,0,0,0,0,106,106.0,0.0,106,106,106.0,0.0,106,0,0.0,0.0,0,411,411.0,0.0,411,411,411.0,0.0,411,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61711,01:00:5e:00:00:fc,5355,17,4,411,2,172,411,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,411,411.0,0.0,411,411,411.0,0.0,411,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54067,06:c5:0c:a0:4f:b5,62078,6,4,210,2,126,0,1,66,1744238073022,1744238073022,0,1,60,60,63.0,4.242.640.687.119.280,66,66,66.0,0.0,66,60,60.0,0.0,60,210,210.0,0.0,210,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
60162,33:33:00:01:00:03,5355,17,6,410,2,214,410,2,214,0,0,0,0,0,107,107.0,0.0,107,107,107.0,0.0,107,0,0.0,0.0,0,410,410.0,0.0,410,410,410.0,0.0,410,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60162,01:00:5e:00:00:fc,5355,17,4,410,2,174,410,2,174,0,0,0,0,0,87,87.0,0.0,87,87,87.0,0.0,87,0,0.0,0.0,0,410,410.0,0.0,410,410,410.0,0.0,410,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49628,01:00:5e:7f:ff:fa,1900,17,4,0,1,167,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54035,94:25:33:8c:ec:cd,443,6,4,21417,8,648,21417,8,648,0,0,0,0,0,60,81.0,848.528.137.423.857,84,60,81.0,848.528.137.423.857,84,0,0.0,0.0,0,389,30.595.714.285.714.200,37.836.613.598.093.400,10651,389,30.595.714.285.714.200,37.836.613.598.093.400,10651,0,0.0,0.0,0,0,0,0,0,8,7,1,0,0,8,7,1,0,0,0,0,0,0
51979,33:33:00:01:00:03,5355,17,6,410,2,212,410,2,212,0,0,0,0,0,106,106.0,0.0,106,106,106.0,0.0,106,0,0.0,0.0,0,410,410.0,0.0,410,410,410.0,0.0,410,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51979,01:00:5e:00:00:fc,5355,17,4,410,2,172,410,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,410,410.0,0.0,410,410,410.0,0.0,410,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49589,94:25:33:8c:ec:cd,123,17,4,214,2,180,0,1,90,1744238084474,1744238084474,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,214,214.0,0.0,214,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53055,33:33:00:01:00:03,5355,17,6,410,2,214,410,2,214,0,0,0,0,0,107,107.0,0.0,107,107,107.0,0.0,107,0,0.0,0.0,0,410,410.0,0.0,410,410,410.0,0.0,410,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53055,01:00:5e:00:00:fc,5355,17,4,410,2,174,410,2,174,0,0,0,0,0,87,87.0,0.0,87,87,87.0,0.0,87,0,0.0,0.0,0,410,410.0,0.0,410,410,410.0,0.0,410,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53056,94:25:33:8c:ec:cd,53,17,4,2,2,180,0,1,90,1744238101154,1744238101154,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53057,94:25:33:8c:ec:cd,53,17,4,2,2,500,0,1,90,1744238101154,1744238101154,0,1,410,90,250.0,22.627.416.997.969.500,410,90,90.0,0.0,90,410,410.0,0.0,410,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49570,94:25:33:8c:ec:cd,123,17,4,213,2,180,0,1,90,1744238114558,1744238114558,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,213,213.0,0.0,213,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54071,94:25:33:8c:ec:cd,53,6,4,13,9,704,13,5,354,1744238120276,1744238120289,13,4,350,60,7.822.222.222.222.220,3.571.336.506.749.880,164,60,70.8,20.957.099.035.887.500,108,60,87.5,51.078.371.156.488.500,164,0,1.625,3.420.004.177.106.880,10,0,3.25,5.188.127.472.091.120,11,1,4.333.333.333.333.330,4.932.882.862.316.240,10,2,0,0,0,8,2,0,2,1,4,1,0,1,1,4,1,0,1
54072,94:25:33:8c:ec:cd,53,6,4,14,11,798,14,6,412,1744238120277,1744238120290,13,5,386,60,7.254.545.454.545.450,2.618.535.329.669.480,140,60,6.866.666.666.666.660,18.446.318.512.556.000,106,60,77.2,3.520.227.265.390.680,140,0,1.4,37.475.918.193.480.500,12,0,2.8,5.167.204.273.105.520,12,0,3.25,5.852.349.955.359.810,12,2,0,0,0,10,3,0,2,1,5,2,0,1,1,5,1,0,1
54073,94:25:33:8c:ec:cd,53,6,4,16,9,707,16,5,354,1744238120277,1744238120292,15,4,353,60,7.855.555.555.555.550,3.661.663.252.919.050,167,60,70.8,20.957.099.035.887.500,108,60,88.25,52.576.135.270.672,167,0,20.000.000.000.000.000,4.869.731.585.445.510,14,0,4.0,73.484.692.283.495.300,15,0,5.0,7.810.249.675.906.650,14,2,0,0,0,8,2,0,2,1,4,1,0,1,1,4,1,0,1
36373,01:00:5e:7f:ff:fa,1900,17,4,780,4,698,780,4,698,0,0,0,0,0,174,174.5,5.773.502.691.896.210,175,174,174.5,5.773.502.691.896.210,175,0,0.0,0.0,0,259,260.0,1.0,261,259,260.0,1.0,261,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50350,94:25:33:8c:ec:cd,443,6,6,179,3,439,179,2,191,1744238162578,1744238162578,0,1,248,74,14.633.333.333.333.300,906.329.594.205.846,248,74,95.5,30.405.591.591.021.500,117,248,248.0,0.0,248,41,89.5,6.858.935.777.509.510,138,179,179.0,0.0,179,0,0.0,0.0,0,0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0
0,33:33:ff:66:10:f6,0,58,6,122051,6,516,122051,6,516,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,10118,24410.2,1.674.813.675.308.390,49822,10118,24410.2,1.674.813.675.308.390,49822,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54103,94:25:33:8c:ec:cd,443,6,4,45409,9,947,45409,4,400,1744238604392,1744238649640,45248,5,547,60,10.522.222.222.222.200,6.720.077.711.190.870,258,60,100.0,46.647.615.158.762.400,148,60,109.4,8.573.680.656.520.860,258,0,5.676.125,15.924.564.362.173.300,45087,0,15.136.333.333.333.300,26.077.592.533.309.700,45248,0,11312.0,22624.0,45248,0,0,0,0,9,4,0,0,0,4,2,0,0,0,5,2,0,0
0,33:33:ff:19:30:55,0,58,6,8916,2,172,8916,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,8916,8916.0,0.0,8916,8916,8916.0,0.0,8916,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50212,94:25:33:8c:ec:cd,443,6,6,138,2,161,0,1,75,1744238466536,1744238466536,0,1,86,75,80.5,77.781.745.930.520.200,86,75,75.0,0.0,75,86,86.0,0.0,86,138,138.0,0.0,138,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0
60872,94:25:33:8c:ec:cd,53,17,6,9,2,336,0,1,100,1744238248340,1744238248340,0,1,236,100,168.0,9.616.652.224.137.040,236,100,100.0,0.0,100,236,236.0,0.0,236,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53425,94:25:33:8c:ec:cd,53,17,6,2,2,212,0,1,106,1744238491437,1744238491437,0,1,106,106,106.0,0.0,106,106,106.0,0.0,106,106,106.0,0.0,106,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,01:00:5e:00:00:fb,5353,17,4,758,6,1615,758,6,1615,0,0,0,0,0,93,2.691.666.666.666.660,19.674.187.827.370.800,507,93,2.691.666.666.666.660,19.674.187.827.370.800,507,0,0.0,0.0,0,1,151.6,13.702.299.077.162.100,252,1,151.6,13.702.299.077.162.100,252,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,33:33:00:00:00:fb,5353,17,6,758,6,1735,758,6,1735,0,0,0,0,0,113,2.891.666.666.666.660,19.674.187.827.370.800,527,113,2.891.666.666.666.660,19.674.187.827.370.800,527,0,0.0,0.0,0,1,151.6,13.702.299.077.162.100,252,1,151.6,13.702.299.077.162.100,252,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54096,94:25:33:8c:ec:cd,443,6,4,2544,33,10662,2323,17,3832,1744238422650,1744238424945,2295,16,6830,60,32.309.090.909.090.900,3.650.312.797.929.410,1466,60,22.541.176.470.588.200,2.233.013.823.354.910,827,60,426.875,4.569.154.371.069.840,1466,0,79.5,10.885.592.727.649.600,249,0,14.518.750.000.000.000,11.450.544.019.099.400,254,0,153.0,1.164.474.130.240.770,261,2,0,0,0,32,22,0,0,1,16,10,0,0,1,16,12,0,0
36373,01:00:5e:7f:ff:fa,1900,17,4,781,4,698,781,4,698,0,0,0,0,0,174,174.5,5.773.502.691.896.210,175,174,174.5,5.773.502.691.896.210,175,0,0.0,0.0,0,260,2.603.333.333.333.330,577.350.269.189.634,261,260,2.603.333.333.333.330,577.350.269.189.634,261,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,01:00:5e:00:00:fb,5353,17,4,0,1,771,0,1,771,0,0,0,0,0,771,771.0,0.0,771,771,771.0,0.0,771,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,33:33:00:00:00:fb,5353,17,6,0,1,791,0,1,791,0,0,0,0,0,791,791.0,0.0,791,791,791.0,0.0,791,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53293,01:00:5e:00:00:fb,5353,17,4,756,6,576,756,6,576,0,0,0,0,0,93,96.0,32.863.353.450.309.900,99,93,96.0,32.863.353.450.309.900,99,0,0.0,0.0,0,0,151.2,3.380.934.781.979.680,756,0,151.2,3.380.934.781.979.680,756,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22:a2:34:11:10:56,0,1,4,39547,4,372,0,1,66,1744238491580,1744238531093,39513,3,306,66,93.0,31.176.914.536.239.700,120,66,66.0,0.0,66,66,102.0,31.176.914.536.239.700,120,34,13.182.333.333.333.300,21.786.946.833.673.900,38331,0,0.0,0.0,0,1182,19756.5,26.268.309.814.299.000,38331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54074,94:25:33:8c:ec:cd,443,6,6,590685,44,6547,590563,22,2786,1744238120415,1744238710977,590562,22,3761,74,1.487.954.545.454.540,1.918.597.573.502.220,1035,74,12.663.636.363.636.300,15.433.252.456.474.600,610,74,17.095.454.545.454.500,22.477.956.975.302.400,1035,0,13.736.860.465.116.200,2.082.775.493.420.050,45023,0,28.122.047.619.047.600,22.188.085.786.016.300,45144,0,28.122.000.000.000.000,22.215.800.773.323.400,45145,2,0,0,0,42,8,1,1,1,21,3,0,0,1,21,5,1,1
56603,01:00:5e:7f:ff:fa,1900,17,4,0,1,167,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49629,94:25:33:8c:ec:cd,123,17,4,207,2,180,0,1,90,1744238144637,1744238144637,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,207,207.0,0.0,207,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33:33:ff:33:e8:ed,0,58,6,61580,18,1548,61580,18,1548,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,990,36.223.529.411.764.700,6.883.826.224.756.620,27690,990,36.223.529.411.764.700,6.883.826.224.756.620,27690,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54075,94:25:33:8c:ec:cd,53,6,4,5,11,748,5,6,403,1744238169503,1744238169507,4,5,345,60,68.0,1.502.664.300.500.940,99,60,6.716.666.666.666.660,14.811.031.924.436.100,97,60,69.0,1.697.056.274.847.710,99,0,0.5,9.718.253.158.075.500,3,0,1.0,1.224.744.871.391.580,3,0,1.0,14.142.135.623.730.900,3,2,0,0,0,10,3,0,2,1,5,2,0,1,1,5,1,0,1
54076,94:25:33:8c:ec:cd,53,6,4,17,11,764,17,6,403,1744238169503,1744238169519,16,5,361,60,6.945.454.545.454.540,18.662.066.532.748.300,115,60,6.716.666.666.666.660,14.811.031.924.436.100,97,60,72.2,24.066.574.330.386.100,115,0,1.7,4.347.413.023.856.830,14,0,3.4,65.038.450.166.036.300,15,0,4.0,6.683.312.551.921.140,14,2,0,0,0,10,3,0,2,1,5,2,0,1,1,5,1,0,1
54077,94:25:33:8c:ec:cd,53,6,4,14,11,841,14,6,403,1744238169503,1744238169516,13,5,438,60,7.645.454.545.454.540,39.858.157.600.078.900,192,60,6.716.666.666.666.660,14.811.031.924.436.100,97,60,87.6,5.841.917.493.426.280,192,0,1.4,340.587.727.318.528,11,0,2.8,5.718.391.382.198.310,13,0,3.25,5.188.127.472.091.120,11,2,0,0,0,10,3,0,2,1,5,2,0,1,1,5,1,0,1
54041,94:25:33:8c:ec:cd,443,6,6,3,2,148,0,1,74,1744238174447,1744238174447,0,1,74,74,74.0,0.0,74,74,74.0,0.0,74,74,74.0,0.0,74,3,3.0,0.0,3,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
54042,94:25:33:8c:ec:cd,443,6,6,6,2,148,0,1,74,1744238174450,1744238174450,0,1,74,74,74.0,0.0,74,74,74.0,0.0,74,74,74.0,0.0,74,6,6.0,0.0,6,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
54043,94:25:33:8c:ec:cd,443,6,6,17,2,148,0,1,74,1744238174461,1744238174461,0,1,74,74,74.0,0.0,74,74,74.0,0.0,74,74,74.0,0.0,74,17,17.0,0.0,17,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
54040,94:25:33:8c:ec:cd,443,6,6,3,2,148,0,1,74,1744238174447,1744238174447,0,1,74,74,74.0,0.0,74,74,74.0,0.0,74,74,74.0,0.0,74,3,3.0,0.0,3,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
54039,94:25:33:8c:ec:cd,443,6,6,14,2,148,0,1,74,1744238174458,1744238174458,0,1,74,74,74.0,0.0,74,74,74.0,0.0,74,74,74.0,0.0,74,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
54038,94:25:33:8c:ec:cd,443,6,6,14,2,148,0,1,74,1744238174458,1744238174458,0,1,74,74,74.0,0.0,74,74,74.0,0.0,74,74,74.0,0.0,74,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
54078,94:25:33:8c:ec:cd,80,6,6,20165,68,11171,20165,34,4173,1744238174463,1744238194610,20147,34,6998,74,16.427.941.176.470.500,1.996.945.313.183.480,1393,74,12.273.529.411.764.700,7.695.741.003.309.410,493,74,2.058.235.294.117.640,26.736.746.595.992.600,1393,0,30.097.014.925.373.100,13.887.644.930.935.000,8475,0,611.060.606.060.606,1.954.688.816.976.270,8495,0,6.105.151.515.151.510,19.461.226.856.433.600,8475,2,0,0,0,67,37,0,2,1,33,20,0,1,1,34,17,0,1
49661,94:25:33:8c:ec:cd,123,17,4,207,2,180,0,1,90,1744238174735,1744238174735,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,207,207.0,0.0,207,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33:33:00:00:00:01,0,58,6,0,1,142,0,1,142,0,0,0,0,0,142,142.0,0.0,142,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33:33:00:00:00:16,0,58,6,949,2,220,949,2,220,0,0,0,0,0,110,110.0,0.0,110,110,110.0,0.0,110,0,0.0,0.0,0,949,949.0,0.0,949,949,949.0,0.0,949,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39489,01:00:5e:7f:ff:fa,1900,17,4,0,1,167,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54054,94:25:33:8c:ec:cd,443,6,4,19253,8,648,19253,8,648,0,0,0,0,0,60,81.0,848.528.137.423.857,84,60,81.0,848.528.137.423.857,84,0,0.0,0.0,0,329,27.504.285.714.285.700,34.141.947.736.444.300,9597,329,27.504.285.714.285.700,34.141.947.736.444.300,9597,0,0.0,0.0,0,0,0,0,0,8,7,1,0,0,8,7,1,0,0,0,0,0,0
49614,94:25:33:8c:ec:cd,123,17,4,207,2,180,0,1,90,1744238204812,1744238204812,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,207,207.0,0.0,207,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54085,94:25:33:8c:ec:cd,80,6,6,20162,36,5311,20162,15,1946,1744238221391,1744238241536,20145,21,3365,74,14.752.777.777.777.700,12.772.593.116.538.000,551,74,12.973.333.333.333.300,11.370.731.014.737.900,493,74,16.023.809.523.809.500,13.817.268.353.835.500,551,0,5.760.571.428.571.420,23.251.579.572.257.900,11704,0,1.440.142.857.142.850,35.896.293.114.201.300,11716,0,1007.25,30.458.496.329.993.200,11744,2,0,0,0,35,18,0,2,1,14,6,0,1,1,21,12,0,1
49662,94:25:33:8c:ec:cd,123,17,4,213,2,180,0,1,90,1744238234898,1744238234898,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,213,213.0,0.0,213,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,f4:b5:20:53:08:91,54081,6,6,5004,7,581,5004,3,285,1744238240247,1744238245251,5004,4,296,74,83.0,15.968.719.422.671.300,113,74,95.0,19.672.315.572.906,113,74,74.0,0.0,74,0,834.0,20.428.744.454.811.700,5004,0,2502.0,35.383.623.330.574.800,5004,0,1668.0,28.890.607.470.248.800,5004,0,0,0,0,7,2,0,1,0,3,2,0,1,0,4,0,0,0
443,f4:b5:20:53:08:91,54082,6,6,5005,7,581,5004,3,285,1744238240248,1744238245253,5005,4,296,74,83.0,15.968.719.422.671.300,113,74,95.0,19.672.315.572.906,113,74,74.0,0.0,74,0,8.341.666.666.666.660,20.427.928.349.851.500,5004,0,2502.0,35.383.623.330.574.800,5004,0,16.683.333.333.333.300,28.887.721.151.612.700,5004,0,0,0,0,7,2,0,1,0,3,2,0,1,0,4,0,0,0
443,f4:b5:20:53:08:91,54080,6,6,5000,7,581,5000,3,285,1744238240275,1744238245275,5000,4,296,74,83.0,15.968.719.422.671.300,113,74,95.0,19.672.315.572.906,113,74,74.0,0.0,74,0,8.333.333.333.333.330,2.041.241.452.319.310,5000,0,2500.0,35.355.339.059.327.300,5000,0,16.666.666.666.666.600,2.886.751.345.948.120,5000,0,0,0,0,7,2,0,1,0,3,2,0,1,0,4,0,0,0
